source,url,name,price_raw,price_vnd,brand,type,is_gaming,is_wireless,has_mic,connection,battery_life_hours,weight_gram,battery_applicable,type_was_missing,connection_was_missing,battery_life_hours_was_missing,weight_gram_was_missing,price_vnd_capped,price_vnd_original,brand_grouped,connection_grouped,price_per_gram,price_per_battery_hour
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-defunc-true-basic.html,Tai nghe Bluetooth True Wireless Defunc True Basic,790.000đ,-0.1360544217687075,Defunc,in-ear,0,1,1,Bluetooth,-0.7894736842105263,0.02337540906965872,1,0,0,0,0,790000,790000,Other,Bluetooth,17555.555555555555,65833.33333333333
cellphones,https://cellphones.com.vn/tai-nghe-apple-powerbeats-fit.html,Tai nghe Bluetooth True Wireless Apple Powerbeats Fit 2025,5.000.000đ,1.2959183673469388,Apple,in-ear,0,1,1,Bluetooth,0.15789473684210525,-0.15998129967274427,1,0,0,0,0,5000000,5000000,Other,Bluetooth,865051.9031141868,166666.66666666666
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-oppo-enco-x3i.html,Tai nghe Bluetooth True Wireless OPPO Enco X3i,2.635.000đ,0.4914965986394558,Oppo,in-ear,0,1,1,Bluetooth,0.405263157894737,-0.1645628798503974,1,0,0,0,0,2635000,2635000,Other,Bluetooth,548958.3333333334,75936.59942363112
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-soundpeats-air3-deluxe.html,Tai nghe Bluetooth True Wireless SoundPEATS Air3 Deluxe,1.690.000đ,0.17006802721088435,Soundpeats,in-ear,0,1,1,Bluetooth,-0.2631578947368421,-0.1584852734922861,1,0,0,0,1,1690000,1690000,Soundpeats,Bluetooth,277049.18032786885,76818.18181818182
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-jbl-club-pro-plus.html,Tai nghe Bluetooth True Wireless JBL Club Pro+,2.790.000đ,0.54421768707483,Jbl,in-ear,0,1,1,Bluetooth,-0.15789473684210525,-0.12295465170640486,1,0,0,0,0,2790000,2790000,Jbl,Bluetooth,203649.63503649636,116250.0
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-baseus-bowie-35.html,Tai nghe Bluetooth True Wireless Baseus Bowie 35,890.000đ,-0.10204081632653061,Baseus,in-ear,0,1,0,Bluetooth,1.3842105263157893,0.009350163627863487,1,0,0,0,1,890000,890000,Baseus,Bluetooth,21190.47619047619,16697.936210131335
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-anker-soundcore-r100-a3981.html,Tai nghe Bluetooth True Wireless Anker Soundcore R100 A3981,490.000đ,-0.23809523809523808,Anker,in-ear,0,1,1,Bluetooth,-0.10526315789473684,-0.1298270219728845,1,0,0,0,1,490000,490000,Other,Bluetooth,40065.41291905151,19600.0
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-robot-flybuds-t10.html,Tai nghe Bluetooth True Wireless Robot Flybuds T10,240.000đ,-0.3231292517006803,Robot,in-ear,0,1,1,Bluetooth,-0.3684210526315789,-0.17297802711547453,1,1,0,0,1,240000,240000,Other,Bluetooth,80000.0,12000.0
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-baseus-bowie-e3.html,Tai nghe Bluetooth True Wireless Baseus Bowie E3,490.000đ,-0.23809523809523808,Baseus,in-ear,0,1,0,Bluetooth,-1.1578947368421053,0.009350163627863487,1,0,0,0,1,490000,490000,Baseus,Bluetooth,11666.666666666666,98000.0
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-anker-soundcore-life-p2-mini-a3944.html,Tai nghe Bluetooth True Wireless Anker Soundcore Life P2 Mini A3944,520.000đ,-0.22789115646258504,Anker,in-ear,0,1,1,Bluetooth,0.2631578947368421,-0.16549789621318373,1,0,0,0,0,520000,520000,Other,Bluetooth,113043.47826086957,16250.0
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-edifier-w320tn.html,Tai nghe Bluetooth True Wireless Edifier W320TN,1.490.000đ,0.10204081632653061,Edifier,in-ear,0,1,1,Bluetooth,2.1315789473684212,0.05142589995324918,1,0,0,0,0,1490000,1490000,Edifier,Bluetooth,29215.686274509804,22074.074074074073
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-soundpeats-mini-pro.html,Tai nghe Bluetooth True Wireless SoundPEATS Mini Pro,750.000đ,-0.14965986394557823,Soundpeats,in-ear,0,1,1,Bluetooth,-0.3157894736842105,-0.16376811594202897,1,0,0,0,0,750000,750000,Soundpeats,Bluetooth,150905.43259557345,35714.28571428572
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-edifier-w220t.html,Tai nghe Bluetooth True Wireless Edifier W220T,790.000đ,-0.1360544217687075,Edifier,in-ear,0,1,0,Bluetooth,2.1315789473684212,0.009350163627863487,1,0,0,0,0,790000,790000,Edifier,Bluetooth,18809.52380952381,11703.703703703704
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-pamu-slide-plus.html,Tai nghe Bluetooth True Wireless Padmate Pamu Slide Plus,1.700.000đ,0.17346938775510204,Padmate,in-ear,0,1,1,Bluetooth,1.736842105263158,-0.1645628798503974,1,1,0,0,1,1700000,1700000,Other,Bluetooth,354166.6666666667,28333.333333333332
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-pisen-buds-p1.html,Tai nghe Bluetooth True Wireless Pisen Buds P1,290.000đ,-0.30612244897959184,Pisen,in-ear,0,1,1,Bluetooth,-0.3684210526315789,-0.17297802711547453,1,0,0,0,0,290000,290000,Other,Bluetooth,96666.66666666667,14500.0
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-edifier-neobuds-pro.html,Tai nghe Bluetooth True Wireless Edifier Neobuds Pro,3.160.000đ,0.6700680272108843,Edifier,in-ear,0,1,1,Bluetooth,-0.15789473684210525,-0.16175783076203834,1,0,0,0,0,3160000,3160000,Edifier,Bluetooth,585185.1851851852,131666.66666666666
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-devia-star-series-anc-e1.html,Tai nghe Bluetooth True Wireless Devia Star Series ANC-E1,299.000đ,-0.30306122448979594,Devia,in-ear,0,1,0,Bluetooth,-1.368421052631579,-0.04675081813931744,1,0,0,0,0,299000,299000,Other,Bluetooth,9966.666666666666,299000.0
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-truefree-t3.html,Tai nghe Bluetooth True Wireless TRUEFREE T3,290.000đ,-0.30612244897959184,Soundpeats,in-ear,0,1,1,Bluetooth,0.05263157894736842,-0.17064048620850863,1,0,0,0,0,290000,290000,Soundpeats,Bluetooth,82857.14285714286,10357.142857142857
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-havit-tw948.html,Tai nghe Bluetooth True Wireless Havit TW948,150.000đ,-0.35374149659863946,Havit,in-ear,0,1,1,Bluetooth,-0.47368421052631576,0.7667134174848059,1,0,0,0,1,150000,150000,Havit,Bluetooth,735.2941176470588,8333.333333333334
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-anker-soundcore-life-note-e-a3943.html,Tai nghe Bluetooth True Wireless Anker Soundcore Life Note E A3943,790.000đ,-0.1360544217687075,Anker,in-ear,0,1,1,Bluetooth,0.2631578947368421,-0.1298270219728845,1,0,0,0,1,790000,790000,Other,Bluetooth,64595.25756336877,24687.5
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-riversong-airfly-t2.html,Tai nghe Bluetooth True Wireless Riversong Airfly T2,540.000đ,-0.22108843537414966,Hãng Khác,in-ear,0,1,1,Bluetooth,-0.15789473684210525,-0.05726975222066386,1,0,0,0,1,540000,540000,Other,Bluetooth,19459.45945945946,22500.0
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-robot-airbuds-t30.html,Tai nghe Bluetooth True Wireless Robot Airbuds T30,220.000đ,-0.3299319727891156,Robot,in-ear,0,1,1,Bluetooth,-0.47368421052631576,-0.17297802711547453,1,0,0,0,0,220000,220000,Other,Bluetooth,73333.33333333333,12222.222222222223
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-qcy-t1c.html,Tai nghe Bluetooth True Wireless QCY T1C,175.000đ,-0.34523809523809523,Qcy,in-ear,0,1,0,Bluetooth,-0.05263157894736842,-0.15638148667601684,1,0,0,1,1,175000,175000,Other,Bluetooth,26717.557251908398,6730.7692307692305
cellphones,https://cellphones.com.vn/tai-nghe-true-wireless-jabra-elite-active-65t.html,Tai nghe True Wireless Jabra Elite Active 65T,4.800.000đ,1.227891156462585,Jabra,in-ear,0,1,0,Bluetooth,-0.631578947368421,-0.1566152407667134,1,0,0,0,0,4800000,4800000,Other,Bluetooth,738461.5384615385,320000.0
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-vivan-liberty-x1.html,Tai nghe Bluetooth True Wireless VIVAN Liberty X1,690.000đ,-0.17006802721088435,Vivan,in-ear,0,1,0,Bluetooth,0.3157894736842105,0.0,1,1,0,0,1,690000,690000,Other,Bluetooth,17250.0,20909.090909090908
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-soundpeats-air-3-pro.html,Tai nghe Bluetooth True Wireless SoundPEATS Air3 Pro,990.000đ,-0.06802721088435375,Soundpeats,in-ear,0,1,0,Bluetooth,-0.10526315789473684,-0.1584852734922861,1,0,0,1,1,990000,990000,Soundpeats,Bluetooth,162295.08196721313,39600.0
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-soundpeats-mini-pro-hs.html,Tai nghe Bluetooth True Wireless SoundPEATS Mini Pro Hs,990.000đ,-0.06802721088435375,Soundpeats,in-ear,0,1,1,Bluetooth,-0.3684210526315789,-0.16362786348761102,1,0,0,0,0,990000,990000,Soundpeats,Bluetooth,198000.0,49500.0
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-tws-philips-tat3569.html,Tai nghe Bluetooth True Wireless Philips TAT3569,5.000.000đ,1.2959183673469388,Philips,in-ear,0,1,1,Bluetooth,0.6842105263157895,-0.06802244039270687,1,0,0,0,1,5000000,5000000,Other,Bluetooth,196463.65422396857,125000.0
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-edifier-tws200-plus.html,Tai nghe Bluetooth True Wireless Edifier TWS200 Plus,1.420.000đ,0.0782312925170068,Edifier,over-ear,0,1,1,Bluetooth,-0.47368421052631576,0.8415147265077139,1,1,0,0,1,1420000,1420000,Edifier,Bluetooth,6454.545454545455,78888.88888888889
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-baseus-bowie-e13.html,Tai nghe Bluetooth True Wireless Baseus Bowie E13,270.000đ,-0.3129251700680272,Baseus,in-ear,0,1,1,Bluetooth,-0.015789473684210565,-0.1589527816736793,1,0,0,0,0,270000,270000,Baseus,Bluetooth,45000.0,10112.359550561798
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-soundpeats-truengine-3-se.html,Tai nghe Bluetooth True Wireless SoundPEATS Truengine 3 SE,799.000đ,-0.13299319727891157,Soundpeats,in-ear,0,1,1,Bluetooth,0.15789473684210525,-0.1584852734922861,1,0,0,0,1,799000,799000,Soundpeats,Bluetooth,130983.60655737706,26633.333333333332
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-soundpeats-true-free-2.html,Tai nghe Bluetooth True Wireless SoundPEATS Truefree 2,450.000đ,-0.25170068027210885,Soundpeats,in-ear,0,1,1,Bluetooth,-0.3684210526315789,0.035016362786348766,1,0,0,0,0,450000,450000,Soundpeats,Bluetooth,9475.679090334806,22500.0
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-sennheiser-cx-plus-se.html,Tai nghe Bluetooth True Wireless Sennheiser CX Plus SE,2.990.000đ,0.6122448979591837,Sennheiser,over-ear,0,1,1,Bluetooth,-0.5789473684210527,0.8859280037400654,1,1,0,0,1,2990000,2990000,Sennheiser,Bluetooth,13028.322440087146,186875.0
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-earfun-air-pro.html,Tai nghe Bluetooth True Wireless EarFun Air Pro,890.000đ,-0.10204081632653061,Earfun,in-ear,0,1,1,Bluetooth,-0.21052631578947367,0.04301075268817205,1,0,0,0,1,890000,890000,Other,Bluetooth,18089.43089430894,38695.65217391304
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-pisen-buds-p1-plus.html,Tai nghe Bluetooth True Wireless Pisen Buds P1 Plus,490.000đ,-0.23809523809523808,Pisen,in-ear,0,1,1,Bluetooth,-0.10526315789473684,-0.17064048620850863,1,0,0,0,0,490000,490000,Other,Bluetooth,140000.0,19600.0
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-true-wireless-bowers-wilkins-pi7-s2.html,Tai nghe Bluetooth True Wireless Bowers & Wilkins Pi7 S2,5.000.000đ,1.2959183673469388,Bowers & Wilkins,in-ear,0,1,0,3.5mm+Bluetooth,-1.1578947368421053,-0.15427769985974754,1,0,0,0,0,5000000,5000000,Other,3.5mm+Bluetooth,714285.7142857143,1000000.0
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-true-wireless-baseus-bass-bd1.html,Tai nghe Bluetooth True Wireless Baseus Bass BD1,5.000.000đ,1.2959183673469388,Baseus,in-ear,0,1,1,Bluetooth,0.6842105263157895,-0.16923796166432914,1,0,0,0,0,5000000,5000000,Baseus,Bluetooth,1315789.4736842106,125000.0
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-anker-soundcore-life-p2i-a3991.html,Tai nghe Bluetooth True Wireless Anker Soundcore Life P2I A3991,490.000đ,-0.23809523809523808,Anker,in-ear,0,1,1,Bluetooth,0.05263157894736842,-0.1664329125759701,1,0,0,0,0,490000,490000,Other,Bluetooth,111363.63636363635,17500.0
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-baseus-bowie-m2-plus.html,Tai nghe Bluetooth True Wireless Baseus Bowie M2+,599.000đ,-0.2010204081632653,Baseus,in-ear,0,1,1,Bluetooth,0.15789473684210525,0.010752688172042998,1,0,0,0,0,599000,599000,Baseus,Bluetooth,14160.756501182033,19966.666666666668
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-noon-east-y13.html,Tai nghe Bluetooth True Wireless Noon East Y13,160.000đ,-0.35034013605442177,Hãng Khác,in-ear,0,1,1,Bluetooth,-1.1578947368421053,-0.16830294530154277,1,0,0,0,0,160000,160000,Other,Bluetooth,40000.0,32000.0
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-soundpeats-gamer-no-1.html,Tai nghe Bluetooth True Wireless SoundPEATS Gamer No 1,650.000đ,-0.1836734693877551,Soundpeats,in-ear,1,1,1,Bluetooth,-0.10526315789473684,-0.16362786348761102,1,0,0,0,0,650000,650000,Soundpeats,Bluetooth,130000.0,26000.0
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-soul-s-live-50.html,Tai nghe Bluetooth True Wireless Soul S-LIVE 50,5.000.000đ,1.2959183673469388,Soul,in-ear,0,1,1,Bluetooth,0.3315789473684209,-0.13557737260402056,1,1,0,0,1,5000000,5000000,Other,Bluetooth,454545.45454545453,150150.15015015018
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-baseus-bass-bp1-pro.html,Tai nghe Bluetooth True Wireless Baseus Bass BP1 Pro (ANC),5.000.000đ,1.2959183673469388,Baseus,in-ear,0,1,1,Bluetooth,1.4736842105263157,-0.16877045348293596,1,0,0,0,0,5000000,5000000,Baseus,Bluetooth,1282051.282051282,90909.09090909091
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-havit-tw935.html,Tai nghe Bluetooth True Wireless Havit TW935,170.000đ,-0.3469387755102041,Havit,in-ear,0,1,1,Bluetooth,-1.0,-0.1697054698457223,1,0,0,0,0,170000,170000,Havit,Bluetooth,45945.94594594595,21250.0
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-motorola-motobuds-100.html,Tai nghe Bluetooth True Wireless Motorola TWS Motobuds 100,540.000đ,-0.22108843537414966,Hãng Khác,in-ear,0,1,1,Bluetooth,-0.9473684210526315,-0.05726975222066386,1,0,0,0,1,540000,540000,Other,Bluetooth,19459.45945945946,60000.0
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-shokz-openfit-2-plus.html,Tai nghe không dây Shokz OpenFit 2 Plus,5.590.000đ,1.4965986394557824,Shokz,in-ear,0,1,0,Bluetooth,0.6842105263157895,-0.14305750350631136,1,0,0,0,0,5590000,5590000,Other,Bluetooth,594680.8510638297,139750.0
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-anker-soundcore-a30i.html,Tai nghe không dây ANKER SOUNDCORE A30I,699.000đ,-0.16700680272108845,Hãng Khác,in-ear,0,1,1,Bluetooth,-0.15789473684210525,-0.05726975222066386,1,0,0,0,1,699000,699000,Other,Bluetooth,25189.18918918919,29125.0
cellphones,https://cellphones.com.vn/tai-nghe-co-day-baseus-encok-h17.html,Tai nghe có dây Baseus Encok H17,190.000đ,-0.3401360544217687,Baseus,in-ear,0,0,1,3.5mm,,-0.13090229079008883,0,0,0,1,0,190000,190000,Baseus,3.5mm,15833.333333333334,
cellphones,https://cellphones.com.vn/tai-nghe-co-day-jbl-c50hi.html,Tai nghe có dây JBL C50HI,5.000.000đ,1.2959183673469388,Jbl,in-ear,0,0,1,3.5mm,,-0.09812996727442731,0,1,0,1,1,5000000,5000000,Jbl,3.5mm,263019.4634402946,
cellphones,https://cellphones.com.vn/tai-nghe-co-day-baseus-enock-cz18.html,Tai nghe có dây Baseus Encok CZ18,170.000đ,-0.3469387755102041,Baseus,in-ear,0,0,1,Type C,,-0.13043478260869565,0,0,0,1,0,170000,170000,Baseus,Type C,14049.586776859505,
cellphones,https://cellphones.com.vn/tai-nghe-co-day-edifier-p180-type-c.html,Tai nghe có dây Edifier P180 Type C,210.000đ,-0.3333333333333333,Edifier,over-ear,0,0,1,Type C,,0.8415147265077139,0,1,0,1,1,210000,210000,Edifier,Type C,954.5454545454545,
cellphones,https://cellphones.com.vn/tai-nghe-co-day-baseus-encok-h06.html,Tai nghe có dây Baseus Encok H06,190.000đ,-0.3401360544217687,Baseus,in-ear,0,0,1,3.5mm,,-0.18045815801776532,0,0,0,1,0,190000,190000,Baseus,3.5mm,135714.2857142857,
cellphones,https://cellphones.com.vn/tai-nghe-co-day-ugreen-ep103-type-c.html,Tai nghe có dây Ugreen Type-C - EP103,5.000.000đ,1.2959183673469388,Ugreen,in-ear,0,0,0,Type C,,-0.17017297802711545,0,1,0,1,1,5000000,5000000,Other,Type C,1388888.8888888888,
cellphones,https://cellphones.com.vn/tai-nghe-co-day-ugreen-ep01-3-5mm.html,Tai nghe có dây Ugreen 3.5mm - EP101,5.000.000đ,1.2959183673469388,Ugreen,in-ear,0,0,1,3.5mm,,-0.17017297802711545,0,1,0,1,1,5000000,5000000,Other,3.5mm,1388888.8888888888,
cellphones,https://cellphones.com.vn/tai-nghe-co-day-baseus-encok-c17.html,Tai nghe có dây Baseus Encok C17,190.000đ,-0.3401360544217687,Baseus,in-ear,0,0,1,Type C,,0.009350163627863487,0,0,0,1,1,190000,190000,Baseus,Type C,4523.809523809524,
cellphones,https://cellphones.com.vn/tai-nghe-co-day-ugreen-ep103-lightning.html,Tai nghe có dây Ugreen Lightning - EP103,5.000.000đ,1.2959183673469388,Ugreen,in-ear,0,0,1,Lightning,,-0.12543244506778867,0,0,0,1,0,5000000,5000000,Other,Other,379650.72133637057,
cellphones,https://cellphones.com.vn/tai-nghe-co-day-ugreen-ep101-type-c.html,Tai nghe có dây Ugreen Type-C - EP101,5.000.000đ,1.2959183673469388,Ugreen,in-ear,0,0,1,Type C,,-0.17017297802711545,0,1,0,1,1,5000000,5000000,Other,Type C,1388888.8888888888,
cellphones,https://cellphones.com.vn/tai-nghe-nhet-tai-samsung-ia500.html,Tai nghe nhét tai Samsung IA500,240.000đ,-0.3231292517006803,Samsung,in-ear,0,0,1,3.5mm,,-0.11799906498363721,0,0,0,1,0,240000,240000,Other,3.5mm,16260.162601626016,
cellphones,https://cellphones.com.vn/tai-nghe-co-day-edifier-p180-plus.html,Tai nghe có dây Edifier P180 Plus,145.000đ,-0.3554421768707483,Edifier,over-ear,0,0,1,3.5mm,,0.8415147265077139,0,1,0,1,1,145000,145000,Edifier,3.5mm,659.0909090909091,
cellphones,https://cellphones.com.vn/tai-nghe-nhet-tai-asus-rog-cetra-rgb.html,Tai nghe nhét tai Rog Cetra RGB,2.090.000đ,0.30612244897959184,Asus,in-ear,0,0,0,Type C,,-0.06545114539504442,0,0,0,1,0,2090000,2090000,Asus,Type C,80384.61538461539,
cellphones,https://cellphones.com.vn/tai-nghe-co-day-baseus-enock-cz17.html,Tai nghe có dây Baseus Encok CZ17,5.000.000đ,1.2959183673469388,Baseus,in-ear,0,0,1,Type C,,0.009350163627863487,0,0,0,1,1,5000000,5000000,Baseus,Type C,119047.61904761905,
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-jbl-endurance-run-3c.html,Tai nghe có dây JBL Endurance Run 3C,850.000đ,-0.11564625850340136,Jbl,in-ear,0,1,1,Type C+Bluetooth,0.5263157894736842,-0.11505376344086021,1,0,0,1,0,850000,850000,Jbl,Type C+Bluetooth,55230.66926575698,22972.972972972973
cellphones,https://cellphones.com.vn/tai-nghe-co-day-edifier-p230-usb-c.html,Tai nghe có dây Edifier P230 (USB-C),5.000.000đ,1.2959183673469388,Edifier,over-ear,0,0,1,Type C,,0.8415147265077139,0,1,0,1,1,5000000,5000000,Edifier,Type C,22727.272727272728,
cellphones,https://cellphones.com.vn/tai-nghe-nhet-tai-vivan-q11s.html,Tai nghe nhét tai Vivan Q11s,140.000đ,-0.35714285714285715,Vivan,in-ear,0,0,1,3.5mm,,0.0,0,0,0,1,1,140000,140000,Other,3.5mm,3500.0,
cellphones,https://cellphones.com.vn/tai-nghe-nhet-tai-robot-re20.html,Tai nghe có dây Robot RE20,5.000.000đ,1.2959183673469388,Robot,in-ear,0,0,1,3.5mm,,-0.17297802711547453,0,1,0,1,1,5000000,5000000,Other,3.5mm,1666666.6666666667,
cellphones,https://cellphones.com.vn/tai-nghe-marshall-mode-eq.html,Tai nghe có dây Marshall Mode EQ,1.790.000đ,0.20408163265306123,Marshall,in-ear,0,0,0,3.5mm,,-0.09350163627863488,0,0,0,1,0,1790000,1790000,Other,3.5mm,89500.0,
cellphones,https://cellphones.com.vn/tai-nghe-nhet-tai-samsung-eg920b.html,Tai nghe nhét tai Samsung EG920B,280.000đ,-0.30952380952380953,Samsung,in-ear,0,0,0,3.5mm,,-0.16175783076203834,0,0,1,1,1,280000,280000,Other,3.5mm,51851.85185185185,
cellphones,https://cellphones.com.vn/tai-nghe-nhet-tai-jbl-live-100.html,Tai nghe nhét tai JBL Live 100,950.000đ,-0.08163265306122448,Jbl,in-ear,0,0,0,3.5mm,,0.23375409069658717,0,0,0,1,0,950000,950000,Jbl,3.5mm,10555.555555555555,
cellphones,https://cellphones.com.vn/tai-nghe-co-day-ugreen-ep103-3-5mm.html,Tai nghe có dây Ugreen 3.5mm - EP103,5.000.000đ,1.2959183673469388,Ugreen,in-ear,0,0,1,3.5mm,,-0.17017297802711545,0,1,0,1,1,5000000,5000000,Other,3.5mm,1388888.8888888888,
cellphones,https://cellphones.com.vn/tai-nghe-nhet-tai-sennheiser-ie-300.html,Tai nghe nhét tai Sennheiser IE 300,6.890.000đ,1.9387755102040816,Sennheiser,in-ear,0,0,0,3.5mm,,-0.16830294530154277,0,0,0,1,0,6890000,6890000,Sennheiser,3.5mm,1722500.0,
cellphones,https://cellphones.com.vn/tai-nghe-nhet-tai-devia-3-5-mm.html,Tai nghe nhét tai Devia 3.5mm,160.000đ,-0.35034013605442177,Devia,in-ear,0,0,1,3.5mm,,-0.1238896680691912,0,0,0,1,0,160000,160000,Other,3.5mm,11851.851851851852,
cellphones,https://cellphones.com.vn/tai-nghe-marshall-mode.html,Tai nghe có dây Marshall Mode,1.290.000đ,0.034013605442176874,Marshall,in-ear,0,0,0,3.5mm,,-0.10752688172043011,0,0,0,1,0,1290000,1290000,Other,3.5mm,75882.35294117648,
cellphones,https://cellphones.com.vn/tai-nghe-th-thao-bose-ultra-open-earbuds-cu-kim-cuong.html,Tai nghe thể thao Bose Ultra Open Earbuds - Cũ-Kim cương,7.749.000đ,2.230952380952381,Bose,in-ear,0,0,0,3.5mm,,-0.15731650303880318,0,0,1,0,0,7749000,7749000,Other,3.5mm,1220314.9606299214,
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-nokia-power-earbuds.html,Tai nghe Không Dây Nokia Power Earbuds Lite,990.000đ,-0.06802721088435375,Nokia,in-ear,0,1,0,Bluetooth,0.6842105263157895,-0.10518934081346423,1,0,0,0,1,990000,990000,Other,Bluetooth,56571.42857142857,24750.0
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-soundpeats-q.html,Tai nghe bluetooth Earbuds Soundpeats Q,1.190.000đ,0.0,Soundpeats,in-ear,0,1,0,Bluetooth,-0.3157894736842105,0.02571294997662459,1,0,0,0,0,1190000,1190000,Soundpeats,Bluetooth,26153.846153846152,56666.666666666664
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-soundpeats-truengine-2.html,Tai nghe không dây Earbuds Soundpeats Truepeats Truengine 2,1.700.000đ,0.17346938775510204,Soundpeats,in-ear,0,1,0,Bluetooth,0.15789473684210525,0.02571294997662459,1,0,0,0,0,1700000,1700000,Soundpeats,Bluetooth,37362.63736263736,56666.666666666664
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-cowin-bt1118.html,Tai nghe không dây Earbuds Cowin BT1118,1.990.000đ,0.272108843537415,Cowin,in-ear,0,1,0,Bluetooth,-0.015789473684210565,0.6404862085086489,1,0,0,0,0,1990000,1990000,Other,Bluetooth,11242.937853107345,74531.83520599251
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-soundpeats-truecapsule-2.html,Tai nghe không dây Earbuds Soundpeats True Capsule 2,1.500.000đ,0.1054421768707483,Soundpeats,in-ear,0,1,0,Bluetooth,0.6842105263157895,0.02571294997662459,1,0,0,0,0,1500000,1500000,Soundpeats,Bluetooth,32967.03296703297,37500.0
cellphones,https://cellphones.com.vn/tai-nghe-bose-quietcomfort-earbuds-ii.html,Tai nghe không dây Bose Quietcomfort Earbuds II,5.000.000đ,1.2959183673469388,Bose,in-ear,0,1,1,Type C+Bluetooth,-0.7894736842105263,-0.15731650303880318,1,0,0,0,1,5000000,5000000,Other,Type C+Bluetooth,787401.5748031497,416666.6666666667
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-earbuds-pisen-a-buds-2000.html,Tai nghe không dây Earbuds Pisen A Buds 2000,1.800.000đ,0.20748299319727892,Pisen,in-ear,0,1,0,Bluetooth,2.1315789473684212,-0.1718092566619916,1,0,0,0,1,1800000,1800000,Other,Bluetooth,553846.1538461539,26666.666666666668
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-cowin-apex-elite-active-bt918.html,Tai nghe không dây Earbuds Cowin Apex Elite Active BT918,2.200.000đ,0.3435374149659864,Cowin,in-ear,0,1,0,Bluetooth,0.05263157894736842,1.1266947171575503,1,0,0,0,1,2200000,2200000,Other,Bluetooth,7829.1814946619215,78571.42857142857
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-earbuds-soundpeats-q-tr-ng.html,Tai nghe bluetooth Earbuds Soundpeats Q -Trắng,1.190.000đ,0.0,Soundpeats,in-ear,0,1,0,Bluetooth,2.1315789473684212,0.02571294997662459,1,0,0,0,0,1190000,1190000,Soundpeats,Bluetooth,26153.846153846152,17629.62962962963
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-skullcandy-indy-truly-wireless-earbuds.html,Tai nghe Bluetooth Skullcandy Indy Truly Wireless Earbuds,1.190.000đ,0.0,Hãng Khác,in-ear,0,1,0,Bluetooth,-0.5789473684210527,-0.13791491351098645,1,0,0,0,0,1190000,1190000,Other,Bluetooth,113333.33333333333,74375.0
