source,url,name,price_raw,price_vnd,brand,type,is_gaming,is_wireless,has_mic,connection,battery_life_hours,weight_gram
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-redmi-buds-6-pro,Tai nghe Redmi Buds 6 Pro - Chính hãng,1.530.000 ₫,1530000,Redmi,,0,1,0,"Không có, Bluetooth 5.3",27,5.2
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-khong-day-havit-tw947-chinh-hang,Tai nghe không dây Havit TW947 - Chính Hãng,350.000 ₫,350000,Havit,,0,1,0,"Bluetooth 5.3, 1 thiết bị",30,4.36
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-redmi-buds-5-chinh-hang,Tai nghe Xiaomi Redmi Buds 5 - Chính hãng,650.000 ₫,650000,Xiaomi,,0,0,0,"Bluetooh 5.3, 2 thiết bị",10,42.0
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-chong-on-jbl-live-670nc-chinh-hang,Tai nghe chụp tai (Không dây) JBL LIVE 670NC - Chính hãng,1.990.000 ₫,1990000,JBL,over-ear,0,1,0,"Bluetooth 5.3, 2 thiết bị",65,219.0
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-razer-opus-x-active-noise-cancellation-hong-quartz,Tai nghe chụp tai (Không dây) Razer Opus X-Active Noise Cancellation-Hồng(Quartz) RZ04-03760300-R3M1,1.250.000 ₫,1250000,Razer,over-ear,0,1,0,"Bluetooth 5.0, 1 thiết bị",40,
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-jbl-tour-one-m2-chinh-hang,Tai nghe chụp tai (Không dây) JBL Tour ONE M2 - Chính Hãng,6.490.000 ₫,6490000,JBL,over-ear,0,1,0,Bluetooth 5.3,50,268.0
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-chup-tai-danh-cho-game-thu-soundpeats-g1-chinh-hang,Tai Nghe Chụp Tai Dành Cho Game Thủ SoundPEATS G1 - Chính Hãng,390.000 ₫,390000,SoundPEATS,over-ear,0,0,0,"1 thiết bị, Không có",,332.0
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-hp-hyperx-cloud-stinger-core-ii-683l9aa,Tai nghe HP HyperX Cloud Stinger Core II (683L9AA) - Chính hãng,490.000 ₫,490000,HyperX,,0,0,0,,,
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-chong-on-jbl-tune-670nc-chinh-hang,Tai nghe chống ồn JBL TUNE 670NC - Chính hãng,1.990.000 ₫,1990000,JBL,,0,1,0,"Bluetooth 5.3, 2 thiết bị",70,
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-co-day-baseus-encok-c17-chinh-hang,Tai nghe có dây Baseus Encok C17 - Chính Hãng,130.000 ₫,130000,Baseus,,0,0,0,"1 thiết bị, Không có",,
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-bluetooth-myalo-z-one-Pro-chinh-hang,Tai nghe Bluetooth myALO Z-One Pro - Chính hãng,790.000 ₫,790000,myALO,,0,1,0,Bluetooth 5.3,30,6.8
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-bluetooth-the-thao-soundpeats-gofree-chinh-hang,Tai nghe Bluetooth thể thao SoundPEATS GoFree - Chính Hãng,690.000 ₫,690000,SoundPEATS,,0,1,0,"Bluetooth 5.3, 2 thiết bị",35,10.1
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-co-day-baseus-encok-h19-chinh-hang,Tai nghe có dây Baseus Encok H19 - Chính hãng,119.000 ₫,119000,Baseus,,0,0,0,"1 thiết bị, Không có",,14.0
