source,url,name,price_raw,price_vnd,brand,type,is_gaming,is_wireless,has_mic,connection,battery_life_hours,weight_gram
phongvu,https://phongvu.vn/tai-nghe-gaming-asus-tuf-gaming-h3-den-xam-90yh028g-b1ua00--s250512253,Tai nghe gaming Asus TUF Gaming H3 ĐEN XÁM (90YH028G-B1UA00),799.000 ₫,799000,Asus,over-ear,1,0,1,3.5 mm,,294.0
phongvu,https://phongvu.vn/tai-nghe-bluetooth-tws-soundpeats-capsule-3-pro-mau-den--s250512231,Tai nghe Bluetooth TWS SoundPeats Capsule 3 Pro+ Màu đen,1.479.000 ₫,1479000,SoundPeats,in-ear,0,1,1,Bluetooth 5.3,,111.0
phongvu,https://phongvu.vn/tai-nghe-khong-day-the-thao-tws-soundpeats-pop-clip-den--s250512205,Tai nghe không dây TWS thể thao TWS SoundPeats POP Clip (Đen),679.000 ₫,679000,SoundPeats,in-ear,0,1,1,Bluetooth 5.4,,4.75
phongvu,https://phongvu.vn/tai-nghe-hyperx-cloud-jet-wl-bl-gam-hs--s250412688,Tai nghe HyperX Cloud Jet WL BL GAM HS (AM7A0AA),1.690.000 ₫,1690000,HyperX,over-ear,0,1,1,"2.4 GHz Wireless, Bluetooth 5.2, USB",,
phongvu,https://phongvu.vn/tai-nghe-khong-day-anker-soundcore-r50i-nc-a3959--s250307387,Tai nghe không dây TWS Anker Soundcore R50I NC - A3959 (Trắng),,0,Anker,in-ear,0,1,1,Bluetooth 5.4,,5.0
phongvu,https://phongvu.vn/tai-nghe-xiaomi-redmi-buds-6-active-hong-bhr8395gl--s250305541,Tai nghe Xiaomi Redmi Buds 6 Active,590.000 ₫,590000,Xiaomi,in-ear,0,1,1,Bluetooth 5.4,,36.0
phongvu,https://phongvu.vn/tai-nghe-xiaomi-redmi-buds-6-play--p625640?sku=250305537,Tai nghe Bluetooth TWS Xiaomi Redmi Buds 6 Play Xanh (BHR9283GL ),340.000 ₫,340000,Xiaomi,in-ear,0,1,1,Bluetooth 5.4,,40.0
phongvu,https://phongvu.vn/tai-nghe-co-day-kz-zsn-pro--p622388?sku=250302304,Tai nghe có dây KZ ZSN Pro - Purple,,0,KZ,in-ear,0,0,1,3.5 mm,,80.0
phongvu,https://phongvu.vn/tai-nghe-gaming-khong-day-asus-rog-delta-ii-90yh03w0-bhua00--s250206089,Tai nghe Gaming không dây ASUS ROG Delta II (90YH03W0-BHUA00),4.890.000 ₫,4890000,Asus,over-ear,1,1,1,"3.5 mm, Bluetooth, 2.4 GHz Wireless",,318.0
phongvu,https://phongvu.vn/tai-nghe-bluetooth-true-wireless-baseus-bowie-e16--p595625?sku=241203143,Tai nghe Bluetooth TWS Baseus Bowie E16 (White),299.000 ₫,299000,Baseus,in-ear,0,1,1,Bluetooth 5.3,,42.0
phongvu,https://phongvu.vn/tai-nghe-dareu-eh722x-pro-black--s241203135?selectPromotionId=1994947,Tai nghe DAREU EH722X PRO (Black),575.000 ₫,575000,Dareu,over-ear,0,0,1,USB,,10.0
phongvu,https://phongvu.vn/tai-nghe-bluetooth-true-wireless-steelseries-arctis-gamebuds-black-61680--s241203119,Tai nghe Bluetooth True Wireless Steelseries Arctis GameBuds,3.949.000 ₫,3949000,Steelseries,in-ear,0,1,1,"Bluetooth 5.3, 2.4 GHz Wireless",,62.0
phongvu,https://phongvu.vn/tai-nghe-bluetooth-true-wireless-baseus-bowie-e18-den--s241203120,Tai nghe Bluetooth True Wireless Baseus Bowie E18,289.000 ₫,289000,Baseus,in-ear,0,1,1,Bluetooth 5.3,,42.0
phongvu,https://phongvu.vn/tai-nghe-dareu-eh925l-black-red--s241106199,Tai nghe DAREU EH925L (Black Red),625.000 ₫,625000,Dareu,over-ear,0,0,1,USB,,10.0
phongvu,https://phongvu.vn/tai-nghe-dareu-eh733-black--s241106192,Tai nghe DAREU EH733 (Black),549.000 ₫,549000,Dareu,over-ear,0,0,1,USB,,10.0
phongvu,https://phongvu.vn/tai-nghe-khong-day-bluetooth-edifier-w830nb--p592088?sku=241105111,Tai nghe không dây Bluetooth Edifier W830NB - Sand White,1.449.000 ₫,1449000,Edifier,over-ear,0,1,1,"Bluetooth 5.4, USB Type-C",,
phongvu,https://phongvu.vn/tai-nghe-xiaomi-type-c-earphones--s241001975,Tai nghe Xiaomi Type-C Earphones,160.000 ₫,160000,Xiaomi,in-ear,0,0,1,USB Type-C,,
phongvu,https://phongvu.vn/tai-nghe-apple-earpods-ubs-c-myqy3za-a--s241001915?selectPromotionId=1624570,Tai nghe Apple EarPods UBS-C (MYQY3ZA/A),499.000 ₫,499000,Apple,in-ear,0,0,1,USB Type-C,,
phongvu,https://phongvu.vn/tai-nghe-logitech-pro-x-se-wired-gaming-black-981-001472--s240908915,Tai Nghe Logitech Pro X SE Wired Gaming (Black)(981-001472),2.090.000 ₫,2090000,Logitech,over-ear,1,0,1,"USB, 3.5 mm",,320.0
phongvu,https://phongvu.vn/tai-nghe-airpods-4-mxp63zp-a--s240902178?selectPromotionId=1936785,Tai nghe Apple Airpods 4,3.190.000 ₫,3190000,Apple,in-ear,0,1,1,Bluetooth 5.3,,32.3
phongvu,https://phongvu.vn/tai-nghe-airpods-4-with-active-noise-cancellation-mxp93zp-a--s240902180?selectPromotionId=1863668,Tai nghe Apple Airpods 4 (Chống ồn chủ động),4.490.000 ₫,4490000,Apple,in-ear,0,1,1,Bluetooth 5.3,,34.7
phongvu,https://phongvu.vn/tai-nghe-khong-day-baseus-bowie-wm02-mau-den--s240602321,Tai nghe không dây Baseus Bowie WM02,339.000 ₫,339000,Baseus,in-ear,0,1,1,Bluetooth 5.3,,88.0
phongvu,https://phongvu.vn/tai-nghe-corsair-hs35-v2-blue-ca-9011383-ap--s240502365,Tai nghe Corsair HS35 v2,,0,Corsair,over-ear,0,0,1,3.5 mm,,
phongvu,https://phongvu.vn/tai-nghe-bluetooth-disney-qs16--s240400895,Tai nghe Bluetooth Disney QS16,399.000 ₫,399000,Disney,in-ear,0,1,1,"Bluetooth 5.3, USB Type-C",,
phongvu,https://phongvu.vn/tai-nghe-bluetooth-disney-qs30--s240400889,Tai nghe Bluetooth Disney QS30,319.000 ₫,319000,Disney,in-ear,0,1,1,Bluetooth 5.1,,70.0
phongvu,https://phongvu.vn/tai-nghe-bluetooth-monster-xkt16--s240400880,Tai nghe Bluetooth Monster XKT16,279.000 ₫,279000,Monster,in-ear,0,1,0,Bluetooth 5.3,300,113.0
phongvu,https://phongvu.vn/tai-nghe-choang-dau-gaming-co-day-arctis-nova-1-mau-den-steelseries--s240302604,Tai nghe choàng đầu gaming có dây Arctis Nova 1 SteelSeries,1.389.000 ₫,1389000,Steelseries,over-ear,1,0,1,3.5 mm,,236.0
phongvu,https://phongvu.vn/tai-nghe-gaming-co-khung-chup-qua-dau-rapoo-vh160-mau-den--s240300769,Tai nghe Gaming có khung chụp qua đầu Rapoo VH160 màu đen,389.000 ₫,389000,Rapoo,over-ear,1,0,1,USB,,340.0
phongvu,https://phongvu.vn/tai-nghe-bluetooth-soundpeats-air4-pro--s240300701,Tai nghe Bluetooth SoundPEATS Air4 Pro,949.000 ₫,949000,SoundPeats,in-ear,0,1,1,Bluetooth 5.3,,170.0
phongvu,https://phongvu.vn/tai-nghe-co-day-gaming-asus-rog-cetra-ii-core--s210503059?selectPromotionId=1994935,Tai nghe có dây gaming ASUS ROG Cetra II Core Đen,779.000 ₫,779000,Asus,in-ear,1,0,1,3.5 mm,,18.0
phongvu,https://phongvu.vn/tai-nghe-khong-day-asus-rog-den-90yh0410-bhua00--s250406856,Tai nghe Gaming Asus ROG Pelta Đen (90YH0410-BHUA00),2.949.000 ₫,2949000,Asus,over-ear,1,1,1,"Bluetooth, 2.4 GHz Wireless, USB Type-C",,309.0
phongvu,https://phongvu.vn/tai-nghe-khong-day-asus-rog-cetra-true-wl--s220403056,Tai nghe Gaming TWS Asus ROG Cetra True WL,1.579.000 ₫,1579000,Asus,in-ear,1,1,1,Bluetooth,,5.0
phongvu,https://phongvu.vn/tai-nghe-gaming-logitech-g733--s201100911,Tai nghe không dây gaming Logitech G733 Lightspeed RGB (Đen) (981-000867),2.289.000 ₫,2289000,Logitech,over-ear,1,1,1,Wireless,,278.0
phongvu,https://phongvu.vn/tai-nghe-khong-day-logitech-g435--p390608?sku=211003696,Tai nghe không dây Logitech G435 (Đen) (981-001051),,0,Logitech,over-ear,0,1,1,Bluetooth,,165.0
phongvu,https://phongvu.vn/tai-nghe-edifier-new-bluetooth-wh950nb--s240200137,Tai nghe EDIFIER New Bluetooth WH950NB,2.189.000 ₫,2189000,Edifier,over-ear,0,1,1,Bluetooth,,296.0
phongvu,https://phongvu.vn/tai-nghe-edifier-new-bluetooth-wh700nb-den--s240200135,Tai nghe EDIFIER New Bluetooth WH700NB,750.000 ₫,750000,Edifier,over-ear,0,1,1,Bluetooth 5.3,68,271.0
phongvu,https://phongvu.vn/tai-nghe-edifier-w820nb-plus-den--s240200128,Tai Nghe EDIFIER W820NB Plus,1.149.000 ₫,1149000,Edifier,over-ear,0,1,1,Bluetooth 5.2,,220.0
